   7074 0.0100 1.1270 0.07306 22.1612 7.12317E+03
   7120 0.0360 0.3870 0.09625 23.3730 2.33325E+03
   7126 0.0000 1.3370 0.00082 17.1479 7.21092E+05
   7139 0.0000 1.1600 0.08943 22.3808 5.81889E+03
   7183 0.0000 0.3690 0.00577 20.3457 3.79193E+04
   7230 0.0000 0.2960 0.02050 21.8279 9.68275E+03
   7393 0.1540 0.2980 0.15452 24.0212 1.28431E+03
   7439 0.0000 0.1630 0.00380 20.2024 4.32705E+04
   7442 0.0000 0.4910 0.02354 21.6509 1.13967E+04
   7487 0.0700 0.5090 0.11387 23.3626 2.35567E+03
   7488 0.0600 0.2610 0.03727 22.5442 5.00584E+03
   7550 0.0000 0.1380 0.02200 22.1200 7.39838E+03
   7551 0.0000 0.5320 0.01809 21.3304 1.53105E+04
   7559 0.0000 0.2410 0.02721 22.2412 6.61745E+03
   7563 0.0330 0.3500 0.12155 23.6832 1.75329E+03
   7567 0.1400 1.0600 0.01590 20.5929 3.01991E+04
   7578 0.1450 0.3270 0.03037 22.2042 6.84682E+03
   7583 0.1630 0.8510 0.07108 22.3889 5.77536E+03
   7725 0.0000 0.4870 0.00380 19.7059 6.83592E+04
   7837 0.0000 0.6010 0.01321 20.8793 2.31980E+04
   7888 0.1490 0.2890 0.03631 22.4723 5.34852E+03
   7945 0.0000 0.5760 0.01363 20.9504 2.17260E+04
   8017 0.0210 0.4320 0.07096 22.9494 3.44649E+03
   8030 0.0000 0.2710 0.02421 22.0548 7.85652E+03
   8033 0.0000 0.7170 0.00089 17.7952 3.97257E+05
   8038 0.0000 0.1590 0.05125 23.0316 3.19544E+03
   8077 0.0640 0.4180 0.15965 23.8616 1.48771E+03
   8151 0.0000 0.1740 0.01720 21.8335 9.63289E+03
   8153 0.0000 0.2350 0.01336 21.4688 1.34779E+04
   8206 0.0000 0.3120 0.04250 22.5950 4.77706E+03
   8211 0.0850 0.3140 0.13797 23.8735 1.47148E+03
   8217 0.0000 0.3060 0.03904 22.5274 5.08365E+03
   8252 0.1260 0.5870 0.05258 22.4165 5.63079E+03
   8396 0.0000 0.5040 0.03780 22.1654 7.09554E+03
   8409 0.0000 0.4340 0.02373 21.7604 1.03040E+04
   8420 0.1990 0.3560 0.02775 22.0515 7.88061E+03
   8443 0.0000 0.2030 0.00887 21.0849 1.91950E+04
   8502 0.0420 0.7340 0.12176 23.1365 2.90115E+03
   8513 0.0000 0.2540 0.07669 23.3475 2.38874E+03
   8542 0.0350 0.2150 0.04948 22.9233 3.53058E+03
   8558 0.0250 0.3210 0.11861 23.7093 1.71173E+03
   8623 0.0770 0.5810 0.10384 23.1553 2.85113E+03
   8755 0.0100 1.0710 0.05895 21.9722 8.47796E+03
   8793 0.0000 0.5530 0.00168 18.7130 1.70596E+05
   8801 0.1210 0.3690 0.00719 20.5850 3.04199E+04
   8828 0.0610 0.5150 0.03680 22.1014 7.52685E+03
   8847 0.0000 0.2820 0.00685 20.6609 2.83661E+04
   8861 0.0000 0.5790 0.00421 19.6746 7.03592E+04
   8942 0.0000 0.4650 0.00206 19.0747 1.22252E+05
   8955 0.0000 0.1190 0.04494 22.8878 3.64778E+03
   8973 0.0000 0.1550 0.02321 22.1716 7.05516E+03
   8992 0.0220 0.9520 0.12949 22.9558 3.42634E+03
   9024 0.0000 0.2250 0.07879 23.4126 2.24965E+03
   9026 0.0000 0.1130 0.01116 21.3698 1.47651E+04
   9036 0.0000 0.4050 0.00745 20.5651 3.09834E+04
   9073 0.0000 0.1210 0.01595 21.7633 1.02760E+04
   9089 0.0000 0.3290 0.14527 23.9036 1.43120E+03
   9145 0.1360 0.1250 0.01789 21.8923 9.12482E+03
   9242 0.0000 0.3080 0.02038 21.8216 9.73893E+03
   9245 0.0000 0.4040 0.04858 22.6007 4.75215E+03
   9258 0.0000 0.3680 0.10918 23.5388 2.00279E+03
   9267 0.0890 0.2080 0.15395 24.1701 1.11976E+03
   9282 0.0000 0.1840 0.02101 22.0422 7.94822E+03
   9311 0.0000 1.0340 0.00180 18.2286 2.66504E+05
   9312 0.0000 0.5400 0.00260 19.1877 1.10172E+05
   9324 0.0000 0.5720 0.00646 20.1407 4.58022E+04
   9337 0.0000 0.6170 0.00820 20.3236 3.87016E+04
   9347 0.0000 0.3110 0.04284 22.6036 4.73938E+03
   9463 0.0250 0.2040 0.05187 22.9890 3.32310E+03
   9473 0.0000 0.3110 0.00195 19.2477 1.04248E+05
   9474 0.0000 0.5350 0.03533 22.0571 7.84004E+03
   9485 0.0000 0.6730 0.00209 18.8029 1.57032E+05
   9493 0.0000 0.1350 0.04393 22.8709 3.70493E+03
   9573 0.0200 0.3330 0.15722 23.9895 1.32240E+03
   9603 0.0000 0.1730 0.01057 21.3050 1.56724E+04
   9640 0.1110 0.4600 0.02827 21.9174 8.91610E+03
   9659 0.0000 0.4410 0.03990 22.3242 6.12995E+03
   9668 0.0000 0.2520 0.01479 21.5603 1.23893E+04
   9769 0.0000 0.4190 0.01289 21.1291 1.84297E+04
   9834 0.0000 0.3170 0.03155 22.2714 6.43567E+03
   9869 0.1320 0.3010 0.02980 22.2341 6.66057E+03
   9884 0.0000 0.2140 0.02516 22.1891 6.94250E+03
   9889 0.0000 0.1900 0.01842 21.8892 9.15115E+03
   9906 0.0000 0.3250 0.00946 20.9377 2.19831E+04
   9951 0.0000 0.3520 0.06229 22.9574 3.42131E+03
   9986 0.0000 0.5460 0.00066 17.7063 4.31171E+05
   9990 0.0320 0.1860 0.18075 24.3790 9.23771E+02
  10000 0.0000 0.3000 0.09608 23.5053 2.06549E+03
  10014 0.0000 0.3290 0.05855 22.9171 3.55069E+03
  10195 0.0000 0.5210 0.00114 18.3313 2.42459E+05
  10236 0.1290 0.5420 0.01288 20.9256 2.22295E+04
  10252 0.0000 0.2220 0.03537 22.5589 4.93831E+03
  10294 0.0000 0.3300 0.13867 23.8532 1.49930E+03
  10299 0.0000 0.3850 0.00634 20.4188 3.54509E+04
  10348 0.0000 0.3020 0.02514 22.0495 7.89539E+03
  10368 0.0000 0.2920 0.01004 21.0768 1.93399E+04
  10405 0.0000 0.1080 0.04347 22.8383 3.81786E+03
  10413 0.0000 0.9800 0.00644 19.6555 7.16073E+04
  10464 0.1810 0.2780 0.06698 23.1595 2.84026E+03
  10493 0.0000 0.5210 0.04840 22.3988 5.72340E+03
  10513 0.0000 0.2150 0.00900 21.0726 1.94146E+04
  10556 0.1630 0.5410 0.13632 23.4873 2.10012E+03
  10562 0.0000 0.2970 0.01606 21.5633 1.23550E+04
  10566 0.0000 0.2630 0.06451 23.1397 2.89242E+03
  10578 0.0000 0.1390 0.03277 22.5528 4.96648E+03
  10594 0.1530 0.2100 0.02123 22.0190 8.12017E+03
  10649 0.0000 0.1820 0.00348 20.0904 4.79711E+04
  10650 0.0000 0.1890 0.00861 21.0632 1.95834E+04
  10656 0.1460 0.1710 0.15228 24.2014 1.08787E+03
  10738 0.1110 0.4190 0.03585 22.2398 6.62584E+03
  10767 0.0000 0.1670 0.02445 22.2227 6.73088E+03
  10769 0.0680 0.1440 0.09454 23.7025 1.72248E+03
  10830 0.0000 0.6360 0.00585 19.9578 5.42026E+04
  10831 0.0000 0.5600 0.00791 20.3962 3.61983E+04
  10843 0.0000 1.1930 0.00758 19.6569 7.15121E+04
  10883 0.0740 0.7890 0.14307 23.2310 2.65930E+03
  10886 0.1010 0.3410 0.13860 23.8257 1.53764E+03
  10937 0.0860 0.4260 0.10315 23.3874 2.30255E+03
  11051 0.1540 0.1530 0.14495 24.1642 1.12587E+03
  11087 0.0000 0.6780 0.00985 20.4460 3.45728E+04
  11460 0.0770 0.3700 0.11423 23.5878 1.91436E+03
  11475 0.1370 0.3940 0.04104 22.4176 5.62466E+03
  11517 0.0250 0.3500 0.07204 23.1152 2.95844E+03
  11701 0.0000 0.2130 0.06432 23.2225 2.68023E+03
  11833 0.0000 0.3480 0.01297 21.2538 1.64298E+04
  11834 0.0000 0.3370 0.10894 23.5912 1.90842E+03
  11881 0.0000 0.2110 0.00539 20.5307 3.19790E+04
  11883 0.1540 0.3450 0.06248 22.9607 3.41103E+03
  11933 0.0230 0.5860 0.12343 23.3430 2.39868E+03
  11940 0.0000 0.4080 0.00259 19.3871 9.16918E+04
  11979 0.0000 0.3460 0.13399 23.7890 1.59055E+03
  12004 0.0000 0.2150 0.01670 21.7438 1.04627E+04
  12050 0.0000 0.3960 0.00735 20.5499 3.14193E+04
  12054 0.1050 0.2030 0.06649 23.2716 2.56158E+03
  12299 0.1540 0.3070 0.08376 23.3564 2.36924E+03
  12338 0.0000 0.1160 0.03829 22.7082 4.30415E+03
  12363 0.0000 0.4110 0.07850 23.0908 3.02573E+03
  12433 0.1140 0.6880 0.00131 18.2536 2.60433E+05
  12459 0.0000 0.1770 0.01961 21.9761 8.44694E+03
  12526 0.0000 0.3160 0.06260 23.0156 3.24289E+03
  12529 0.0000 0.1620 0.03401 22.5863 4.81563E+03
  12537 0.0000 0.5640 0.03499 21.9744 8.46064E+03
  12624 0.0000 0.5000 0.02173 21.5642 1.23450E+04
  12806 0.1450 0.3920 0.03049 22.0949 7.57151E+03
  12929 0.1540 1.3510 0.01095 19.9222 5.60102E+04
  12934 0.1480 0.7610 0.05999 22.3278 6.10966E+03
  13123 0.0250 0.2970 0.10194 23.5696 1.94672E+03
  13133 0.0000 0.2080 0.12731 23.9638 1.35404E+03
  13276 0.1290 0.3490 0.11418 23.6153 1.86659E+03
  13337 0.0000 0.1840 0.00841 21.0484 1.98512E+04
  13348 0.0620 0.2510 0.07755 23.3595 2.36230E+03
  13369 0.0000 0.2850 0.00802 20.8327 2.42136E+04
  13381 0.0000 0.2220 0.02322 22.1017 7.52412E+03
  13471 0.1280 0.1340 0.10806 23.8472 1.50749E+03
  13521 0.0000 0.2640 0.00517 20.4001 3.60680E+04
  13526 0.0000 0.1840 0.00447 20.3630 3.73217E+04
  13534 0.1290 0.3610 0.08718 23.2945 2.50822E+03
  13571 0.1360 0.5540 0.03109 21.8823 9.20948E+03
  13601 0.0000 0.3040 0.00413 20.0893 4.80207E+04
  13623 0.0000 0.2610 0.00442 20.2291 4.22193E+04
  13729 0.0000 0.1650 0.00046 17.9053 3.58937E+05
  13806 0.0000 0.2310 0.00237 19.6098 7.46885E+04
  13822 0.0000 0.5280 0.00876 20.5427 3.16293E+04
  13956 0.0000 0.5980 0.00075 17.7677 4.07439E+05
  13984 0.0000 0.3660 0.00255 19.4591 8.58027E+04
  14041 0.1440 0.1810 0.01666 21.7904 1.00227E+04
  14134 0.0790 1.0130 0.06046 22.0863 7.63219E+03
  14163 0.1390 0.2760 0.12651 23.8499 1.50380E+03
  14408 0.0000 0.5840 0.00511 19.8849 5.79679E+04
  14520 0.0000 0.5730 0.01126 20.7432 2.62955E+04
  14528 0.0830 0.8600 0.09748 22.7318 4.21132E+03
  14530 0.0000 0.2660 0.03483 22.4707 5.35624E+03
  14550 0.1480 0.9770 0.01221 20.3490 3.78059E+04
  14608 0.0000 0.5750 0.00171 18.6950 1.73434E+05
  14676 0.0000 0.2990 0.00307 19.7666 6.46428E+04
  14781 0.0000 0.1710 0.07768 23.4707 2.13250E+03
  14808 0.0480 0.3420 0.05206 22.7627 4.09349E+03
  14839 0.0000 0.3840 0.01154 21.0696 1.94675E+04
  14864 0.0000 0.7310 0.00303 19.1276 1.16438E+05
  14875 0.0000 0.2860 0.09311 23.4948 2.08570E+03
  14929 0.0000 0.3530 0.00266 19.5339 8.00956E+04
  15011 0.0000 0.4300 0.04750 22.5137 5.14831E+03
  15060 0.0000 0.2340 0.12820 23.9411 1.38267E+03
  15156 0.0000 0.4420 0.00294 19.4915 8.32818E+04
  15160 0.0000 0.6350 0.00104 18.0815 3.05165E+05
  15250 0.0000 0.5330 0.00298 19.3736 9.28340E+04
  15261 0.0000 0.5340 0.03094 21.9130 8.95237E+03
  15317 0.0850 0.4380 0.12394 23.5550 1.97314E+03
  15377 0.0000 0.2210 0.04545 22.8311 3.84332E+03
  15389 0.0000 0.2970 0.00548 20.3955 3.62221E+04
  15432 0.0000 0.2010 0.06546 23.2547 2.60189E+03
  15517 0.0000 0.4200 0.02736 21.9464 8.68141E+03
  15688 0.0100 0.3160 0.01568 21.5122 1.29506E+04
  15721 0.0000 0.2750 0.15169 24.0470 1.25416E+03
  15725 0.0000 0.7490 0.00070 17.5004 5.21202E+05
  15876 0.0000 0.3220 0.07893 23.2671 2.57227E+03
  15901 0.0000 0.2950 0.04119 22.5857 4.81808E+03
  15924 0.0000 0.1720 0.02775 22.3530 5.96995E+03
  15955 0.0000 0.1200 0.05741 23.1538 2.85529E+03
  15998 0.0000 0.5930 0.02182 21.4246 1.40377E+04
  16009 0.0000 0.4540 0.00103 18.3195 2.45110E+05
  16065 0.0000 0.2480 0.01048 21.1868 1.74764E+04
  16085 0.0000 0.4150 0.01647 21.3952 1.44231E+04
  16086 0.0000 0.2480 0.00314 19.8788 5.82929E+04
  16139 0.0000 0.6850 0.04906 22.1890 6.94280E+03
  16150 0.0000 0.3500 0.07152 23.1073 2.98001E+03
  16165 0.1310 0.5700 0.07758 22.8388 3.81612E+03
  16179 0.0000 0.1320 0.12788 24.0301 1.27379E+03
  16183 0.0450 0.2000 0.10206 23.7368 1.66896E+03
  16274 0.0000 0.2780 0.01206 21.2979 1.57764E+04
  16375 0.0000 0.6690 0.01012 20.5136 3.24860E+04
  16440 0.0000 0.3330 0.00776 20.7229 2.67913E+04
  16445 0.1390 0.2740 0.02977 22.2789 6.39127E+03
  16455 0.0000 0.7200 0.01418 20.8020 2.49095E+04
  16486 0.1480 0.6510 0.13668 23.3404 2.40430E+03
  16514 0.0000 0.2370 0.00651 20.6889 2.76431E+04
  16556 0.0000 0.2570 0.03621 22.5128 5.15287E+03
  16593 0.0000 0.3640 0.00705 20.5637 3.10223E+04
  16599 0.0000 0.2550 0.00366 20.0453 5.00054E+04
  16616 0.0000 0.3360 0.00766 20.7083 2.71531E+04
  16617 0.0000 0.2930 0.00829 20.8687 2.34256E+04
  16689 0.0000 0.1890 0.03143 22.4694 5.36283E+03
  16731 0.0560 0.1430 0.13344 24.0766 1.22043E+03
  16804 0.0620 0.2190 0.11640 23.8521 1.50076E+03
  16812 0.0000 0.8830 0.02044 21.0356 2.00868E+04
  16842 0.1420 0.8870 0.00119 17.9449 3.46090E+05
  16934 0.0000 0.5600 0.02550 21.6673 1.12262E+04
  16985 0.0000 0.1620 0.03731 22.6869 4.38910E+03
  17139 0.1670 0.2230 0.19124 24.3911 9.13490E+02
  17205 0.0000 0.2350 0.01250 21.3965 1.44058E+04
  17211 0.0000 0.5740 0.02013 21.3741 1.47061E+04
  17259 0.0000 0.2410 0.01601 21.6654 1.12461E+04
  17310 0.0000 0.1620 0.00372 20.1835 4.40289E+04
  17326 0.0000 0.8470 0.00420 19.3596 9.40393E+04
  17386 0.0000 0.4280 0.01483 21.2495 1.64949E+04
  17418 0.0000 0.5510 0.00313 19.3896 9.14765E+04
  17468 0.1410 0.6290 0.00096 17.9935 3.30956E+05
  17474 0.0000 0.2290 0.04842 22.8840 3.66065E+03
  17555 0.0000 0.3500 0.00324 19.7468 6.58303E+04
  17567 0.0000 0.6460 0.00746 20.1834 4.40343E+04
  17598 0.1050 0.3210 0.03183 22.2812 6.37765E+03
  17695 0.0000 0.8820 0.00745 19.9402 5.50878E+04
  17796 0.0000 0.6370 0.00558 19.9067 5.68147E+04
  17797 0.1540 0.3650 0.01223 21.1623 1.78744E+04
  17888 0.0000 0.6690 0.00528 19.8082 6.22103E+04
  17897 0.0100 0.5910 0.06196 22.5575 4.94472E+03
  17900 0.0000 0.1140 0.00848 21.0711 1.94408E+04
  18006 0.1500 0.8250 0.00622 19.7863 6.34807E+04
  18068 0.0000 0.2120 0.07505 23.3901 2.29679E+03
  18075 0.0000 0.2470 0.01940 21.8551 9.44335E+03
  18115 0.0000 0.5020 0.00483 19.9310 5.55596E+04
  18141 0.1340 0.3770 0.01134 21.0508 1.98077E+04
  18196 0.0000 0.5180 0.00170 18.7601 1.63344E+05
  18206 0.1490 0.2060 0.13535 24.0303 1.27364E+03
  18227 0.1700 0.2150 0.16361 24.2218 1.06771E+03
  18243 0.0000 0.3150 0.01501 21.4652 1.35226E+04
  18304 0.1860 0.8370 0.09974 22.7982 3.96148E+03
  18315 0.0000 0.2030 0.07861 23.4534 2.16665E+03
  18321 0.0000 0.3640 0.00855 20.7731 2.55802E+04
  18394 0.1030 0.7500 0.01009 20.3928 3.63106E+04
  18419 0.0000 0.6160 0.00854 20.4064 3.58575E+04
  18425 0.0000 0.3570 0.00806 20.7089 2.71397E+04
  18479 0.0000 0.3910 0.00370 19.8056 6.23600E+04
  18638 0.0000 0.2320 0.13893 24.0284 1.27586E+03
  18712 0.0000 0.7310 0.00755 20.1172 4.68024E+04
  18821 0.0000 0.4390 0.01187 21.0082 2.05998E+04
  18955 0.0000 0.1390 0.00806 21.0298 2.01947E+04
  18986 0.1520 0.1540 0.14992 24.2008 1.08851E+03
  19071 0.0850 0.5070 0.13937 23.5820 1.92463E+03
  19094 0.0780 0.5290 0.15395 23.6551 1.79936E+03
  19143 0.0000 0.1540 0.07334 23.4244 2.22524E+03
  19166 0.0000 0.2160 0.02242 22.0638 7.79208E+03
  19291 0.0000 0.7020 0.01360 20.7961 2.50437E+04
  19359 0.1460 0.2420 0.09394 23.5863 1.91705E+03
  19384 0.0000 0.1870 0.00565 20.6064 2.98248E+04
  19476 0.0000 0.2510 0.02739 22.2297 6.68797E+03
  19542 0.0000 0.6020 0.00819 20.3609 3.73933E+04
  19594 0.0000 0.1590 0.12138 23.9676 1.34930E+03
  19616 0.0000 0.3670 0.04795 22.6453 4.56057E+03
  19672 0.1980 0.2030 0.12570 23.9630 1.35508E+03
  19725 0.0370 0.3950 0.13521 23.7120 1.70745E+03
  19751 0.1060 0.3270 0.16486 24.0410 1.26110E+03
  19818 0.0000 0.1130 0.03093 22.4762 5.32947E+03
  19820 0.0000 0.6240 0.04479 22.1675 7.08182E+03
  19910 0.0000 0.4930 0.00168 18.7828 1.59962E+05
  20005 0.0000 0.5860 0.00075 17.7990 3.95876E+05
  20053 0.0000 0.1900 0.02562 22.2477 6.57744E+03
  20058 0.1550 0.6360 0.03057 21.7529 1.03754E+04
  20101 0.0000 0.2200 0.00276 19.7892 6.33124E+04
  20168 0.0000 0.3770 0.01641 21.4521 1.36876E+04
  20200 0.0000 0.8700 0.00362 19.1568 1.13357E+05
  20219 0.0000 0.5230 0.00308 19.4070 9.00264E+04
  20237 0.0000 0.4400 0.01219 21.0371 2.00586E+04
  20310 0.0000 0.2510 0.01630 21.6660 1.12399E+04
  20438 0.1530 0.7500 0.02763 21.4860 1.32665E+04
  20447 0.0000 0.2060 0.01209 21.4080 1.42545E+04
  20477 0.1000 2.6790 0.02746 20.2683 4.07228E+04
  20490 0.0000 0.3110 0.00381 19.9765 5.32803E+04
  20558 0.1560 0.3890 0.11753 23.5599 1.96431E+03
  20569 0.0740 0.8500 0.11937 22.9933 3.31018E+03
  20585 0.0000 0.2940 0.01695 21.6454 1.14552E+04
  20600 0.0730 1.1380 0.00505 19.2607 1.03011E+05
